0.0, 660.0, 0.0, 2
800.0, 660.0, 0.0, 2
0.0, 00.0, 0.0, 3
0.0, 100.0, 0.0, 3
0.0, 200.0, 0.0, 3
0.0, 300.0, 0.0, 3
0.0, 400.0, 0.0, 3
0.0, 500.0, 0.0, 3
0.0, 600.0, 0.0, 3
0.0, 400.0, 0.0, 3

1700.0, 660.0, 0.0, 2
2100.0, 660.0, 0.0, 2
1550.0, 600.0, 0.0, 3

3300.0, 660.0, 0.0, 2

3500.0, 660.0, 0.0, 2
4200.0, 660.0, 0.0, 3
4500.0, 660.0, 0.0, 3
4920.0, 660.0, 0.0, 2

5900.0, 660.0, 0.0, 2

6500.0, 660.0, 0.0, 5
6550.0, 660.0, 0.0, 5
6600.0, 660.0, 0.0, 5
6650.0, 660.0, 0.0, 3
6700.0, 660.0, 0.0, 3
6750.0, 660.0, 0.0, 5
6800.0, 660.0, 0.0, 5
6850.0, 660.0, 0.0, 3
6900.0, 660.0, 0.0, 3
6950.0, 660.0, 0.0, 3
7000.0, 660.0, 0.0, 3
7400.0, 660.0, 0.0, 3
7450.0, 660.0, 0.0, 3
7500.0, 660.0, 0.0, 3
7550.0, 660.0, 0.0, 3
7600.0, 660.0, 0.0, 3
7650.0, 660.0, 0.0, 3

7700.0, 660.0, 0.0, 3
7750.0, 660.0, 0.0, 3
7800.0, 660.0, 0.0, 3
7850.0, 660.0, 0.0, 3
7900.0, 660.0, 0.0, 3
7950.0, 660.0, 0.0, 3
8000.0, 660.0, 0.0, 3
8200.0, 660.0, 0.0, 3
8250.0, 660.0, 0.0, 3
8300.0, 660.0, 0.0, 3
8350.0, 660.0, 0.0, 3
8400.0, 660.0, 0.0, 3
8800.0, 660.0, 0.0, 3
8850.0, 660.0, 0.0, 3
8900.0, 660.0, 0.0, 3
8950.0, 660.0, 0.0, 3

8950.0, 660.0, 0.0, 2
9550.0, 660.0, 0.0, 2
10000.0, 660.0, 0.0, 2
10500.0, 660.0, 0.0, 2
11000.0, 660.0, 0.0, 2

11480.0, 0.0, 0.0, 3
11480.0, 100.0, 0.0, 3
11480.0, 200.0, 0.0, 3
11480.0, 300.0, 0.0, 3
11480.0, 400.0, 0.0, 3
11480.0, 500.0, 0.0, 3
11480.0, 600.0, 0.0, 3
